class_id,replicate,experiment_id,student_id,scenario,scenario_label,seed,model_version,day,temperature_c,thermal_performance,degree_days,cumulative_degree_days,hydration_pct,nutrient_pct,root_health_pct,plant_health_pct,host_quality_index,enemy_pressure,nymphs_modelled,apterous_adults_modelled,alate_adults_modelled,total_aphids_modelled,nymphs_observed,apterous_adults_observed,alate_adults_observed,total_aphids_observed,fecundity_per_adult,new_nymphs,matured_nymphs,alate_fraction,mortality_rate,mortality_count,alate_emigrants,lambda_from_day_0,intervention,event_note
aphidsim_tutorial,5,Warming_05_warming_4028,Warming_05,warming,Warming pulse,4028,2.1.0,27,26.3,0.903,22.3,564.6,40.4,52,99.8,60.1,0.478,0,975.27,418.87,97.04,1491.18,976,410,104,1490,0.246,108.89,55.45,0.383,0.0948,149.11,12.4,30.432,,
aphidsim_tutorial,5,Warming_05_warming_4028,Warming_05,warming,Warming pulse,4028,2.1.0,28,24.6,0.956,20.6,585.2,59.4,45.9,100,63.9,0.522,0,971.48,424.35,98.21,1494.05,963,418,104,1485,0.34,150.66,60.12,0.372,0.0896,135.72,12.08,30.491,water +32%,intervention: water +32%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,0,23.5,0.974,0,0,78,82,95,83.9,0.776,0,29.16,24.84,0,54,29,24,0,53,0,0,0,0,0,0,0,1,,setup observation
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,1,26.4,0.898,22.4,22.4,68.9,79.6,95.9,80.2,0.726,0,144.29,26.08,0.23,170.61,142,23,1,166,4.779,118.72,2.33,0.101,0.0398,2.11,0,3.159,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,2,27,0.863,23,45.4,59.4,77,96.8,76.2,0.674,0,207.98,34.09,1.52,243.58,227,34,0,261,3.093,80.87,10.3,0.127,0.0441,7.88,0.02,4.511,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,3,24.9,0.949,20.9,66.3,50.2,74.2,97.7,72.2,0.623,0,298.46,45.5,3.6,347.56,294,45,4,343,3.38,116.51,15.12,0.151,0.0486,12.41,0.12,6.436,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,4,26,0.916,22,88.3,40.4,71,97.5,67.5,0.566,0,375.08,59.14,6.6,440.81,366,65,7,438,2.438,113.14,19.25,0.183,0.0536,19.57,0.31,8.163,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,5,24.6,0.956,20.6,108.9,62.4,67.5,98.4,73.5,0.64,0,505.09,79.51,10.95,595.54,481,80,12,573,2.935,178.39,28.18,0.187,0.0499,23.08,0.58,11.029,water +32%,intervention: water +32%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,6,25,0.947,21,129.9,51.9,63.5,99.3,68.6,0.579,0,620.12,101.63,17.39,739.14,674,96,18,788,2.193,180.4,34.2,0.239,0.0571,35.73,1.07,13.688,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,7,25.9,0.919,21.9,151.8,40.3,59,99,62.9,0.51,0,785.9,122.04,24.86,932.79,782,116,22,920,2.32,245.89,36.61,0.288,0.065,50.36,1.87,17.274,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,8,24.1,0.965,20.1,171.9,60.9,54.1,99.9,67.8,0.569,0,898.33,151.55,37.03,1086.91,863,169,37,1069,1.73,221.93,53.18,0.314,0.0664,65.01,2.81,20.128,water +32%,intervention: water +32%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,9,23.3,0.977,19.3,191.2,49.3,48.9,100,61.8,0.498,0,951.88,176.85,48.74,1177.47,936,190,51,1177,1.132,181.96,54.37,0.352,0.0763,86.94,4.46,21.805,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,10,23,0.98,19,210.2,37.6,43.5,99.8,55.6,0.427,0,999.54,195.38,57.3,1252.21,1014,197,62,1273,0.978,184.9,50.37,0.377,0.0845,104.05,6.11,23.189,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,11,22.1,0.989,18.1,228.3,57.8,59.7,100,69.2,0.586,0,1092.38,229.03,70.5,1391.91,988,236,73,1297,1.17,245.44,70.95,0.347,0.0756,98.91,6.84,25.776,water +32%; fertiliser +22%,intervention: water +32%; fertiliser +22%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,12,24.5,0.958,20.5,248.8,45,53.9,100,62.5,0.506,0,1091.29,253.2,79.78,1424.26,1082,260,81,1423,0.677,166.9,65.71,0.372,0.0867,125.77,8.78,26.375,,heat pulse begins
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,13,24.7,0.953,20.7,269.5,64,47.9,100,66.2,0.55,0,1096.51,279.74,88.56,1464.8,1092,272,95,1459,0.643,175.63,70.63,0.363,0.0847,125.31,9.78,27.126,water +32%,intervention: water +32%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,14,24.2,0.963,20.2,289.7,51.1,63.8,100,68.6,0.579,0,1104.51,307.65,96.82,1508.98,1136,322,97,1555,0.605,182.75,75.03,0.358,0.0842,127.8,10.77,27.944,fertiliser +22%,intervention: fertiliser +22%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,15,24.9,0.949,20.9,310.6,38.1,57.9,99.8,61.8,0.498,0,1017.96,323.52,99.78,1441.27,995,334,103,1432,0.265,88.05,64.73,0.378,0.0921,143.6,12.17,26.69,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,16,25.5,0.933,21.5,332.1,56.9,51.9,100,65.6,0.542,0,1005.21,339.92,101.73,1446.86,1048,321,99,1468,0.417,145.32,63.56,0.366,0.086,127.43,12.29,26.794,water +32%,intervention: water +32%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,17,26.2,0.907,22.2,354.3,43.5,46,99.8,58.6,0.461,0,1003.18,345.59,99.33,1448.09,962,357,105,1424,0.413,150.76,52.9,0.384,0.092,136.63,12.91,26.817,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,18,22.5,0.985,18.5,372.8,63,61.8,100,71.7,0.618,0,1061.19,369.9,104.92,1536.01,1065,372,110,1547,0.594,219.89,74.27,0.349,0.0809,120.07,11.9,28.445,water +32%; fertiliser +22%,heat pulse ends; intervention: water +32%; fertiliser +22%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,19,23.1,0.979,19.1,391.9,50.5,55.8,100,65.1,0.537,0,980.37,384.07,107.24,1471.68,908,353,99,1360,0.231,91.33,68.31,0.371,0.0906,142.63,13.03,27.253,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,20,24.3,0.961,20.3,412.2,37.6,49.8,99.8,58.3,0.457,0,977.66,386.33,103.94,1467.93,987,426,105,1518,0.366,150.29,54.02,0.386,0.0935,140.38,13.65,27.184,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,21,25.5,0.933,21.5,433.7,56.2,43.7,100,61.9,0.499,0,1015.82,391.73,102.42,1509.97,969,384,103,1456,0.461,190.05,56.7,0.376,0.0902,134.99,13.02,27.962,water +32%,intervention: water +32%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,22,26.4,0.898,22.4,456.1,42.6,59.6,99.8,64,0.524,0,992.64,398.72,102.06,1493.42,1002,400,104,1506,0.323,134.87,59.35,0.372,0.09,138.69,12.73,27.656,fertiliser +22%,intervention: fertiliser +22%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,23,26.8,0.876,22.8,478.9,60.8,53.5,100,67.5,0.566,0,1000.11,407.87,102.26,1510.24,909,405,102,1416,0.378,160.53,60.64,0.361,0.0862,131.23,12.48,27.967,water +32%,intervention: water +32%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,24,26.3,0.903,22.3,501.2,47.2,47.5,100,60.5,0.483,0,981.68,408.9,100.12,1490.7,980,391,104,1475,0.315,136.58,54.46,0.381,0.0931,143.21,12.91,27.606,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,25,27.6,0.813,23.6,524.8,65,63.2,100,73,0.634,0,1023.12,421,101.08,1545.2,1046,403,103,1552,0.436,189.2,61.94,0.345,0.0809,122.79,11.92,28.615,water +32%; fertiliser +22%,intervention: water +32%; fertiliser +22%
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,26,25.4,0.936,21.4,546.2,51.5,57.1,100,66,0.547,0,991.95,429.28,102.78,1524,939,420,103,1462,0.297,132.71,64.55,0.368,0.0899,141.42,12.48,28.222,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,27,26,0.916,22,568.2,38.1,51.1,99.8,59,0.465,0,952.65,426.71,99.88,1479.25,932,428,97,1457,0.254,115.42,52.94,0.386,0.095,147.1,13.07,27.393,,
aphidsim_tutorial,6,Warming_06_warming_4111,Warming_06,warming,Warming pulse,4111,2.1.0,28,25.1,0.944,21.1,589.3,56.8,45,100,62.6,0.508,0,974.51,429.09,99.2,1502.8,931,408,104,1443,0.379,171.19,56.67,0.375,0.0901,135.15,12.49,27.83,water +32%,intervention: water +32%
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,0,23,0.98,0,0,78,82,95,83.9,0.776,0,25.92,22.08,0,48,26,25,1,52,0,0,0,0,0,0,0,1,,setup observation
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,1,26.1,0.912,22.1,22.1,69.1,79.7,95.9,80.3,0.727,0,121.49,23.22,0.21,144.92,133,22,0,155,4.474,98.79,2.1,0.1,0.0398,1.87,0,3.019,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,2,25.2,0.942,21.2,43.3,60.3,77.2,96.8,76.5,0.678,0,194.42,30.67,1.35,226.44,202,32,1,235,3.789,88.17,9.5,0.123,0.0438,6.64,0.02,4.718,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,3,26.6,0.888,22.6,65.9,50.7,74.4,97.7,72.4,0.626,0,262.48,40.75,3.13,306.36,259,41,2,302,2.95,91.46,13.31,0.147,0.0481,11.43,0.11,6.383,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,4,26.2,0.907,22.2,88.1,40.9,71.4,97.5,67.8,0.57,0,342.43,52.87,5.62,400.92,319,52,4,375,2.692,111.8,16.89,0.173,0.0527,16.98,0.27,8.353,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,5,25.9,0.919,21.9,110,62.8,68.1,98.4,73.9,0.645,0,417.26,71.17,9.27,497.7,420,71,9,500,2.171,117.85,24.95,0.177,0.0489,20.59,0.48,10.369,water +32%,intervention: water +32%
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,6,24.9,0.949,20.9,130.9,52.6,64.4,99.3,69.2,0.587,0,543.33,90.4,13.98,647.71,565,83,11,659,2.441,179.39,28.68,0.213,0.0547,28.53,0.86,13.494,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,7,24.7,0.953,20.7,151.6,41.9,60.2,99,63.8,0.522,0,695.48,110.5,20.56,826.54,651,105,19,775,2.369,222.45,33.85,0.264,0.0621,42.19,1.44,17.219,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,8,22.7,0.983,18.7,170.3,63.1,55.5,99.9,69.1,0.585,0,848.33,139.44,31.31,1019.07,897,131,30,1058,2.152,248.82,49.18,0.291,0.0623,54.06,2.23,21.231,water +32%,intervention: water +32%
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,9,23.6,0.973,19.6,189.9,51.6,50.4,100,63.2,0.514,0,926.97,165.54,43.13,1135.64,980,166,42,1188,1.346,198.18,52.75,0.34,0.0729,77.92,3.69,23.659,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,10,22.5,0.985,18.5,208.4,40.2,45.1,99.8,57.2,0.444,0,966.58,186.05,52.92,1205.55,963,198,56,1217,0.979,172.58,51.01,0.369,0.0819,97.32,5.34,25.116,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,11,20.7,0.998,16.7,225.1,61,61.5,100,71,0.608,0,1040.09,221.69,66.85,1328.63,1055,230,71,1356,1.107,220.62,71.42,0.339,0.0725,91.32,6.23,27.68,water +32%; fertiliser +22%,intervention: water +32%; fertiliser +22%
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,12,24.2,0.963,20.2,245.3,48.5,55.7,100,64.4,0.529,0,1063.84,247.65,76.72,1388.21,1064,244,78,1386,0.764,182.05,65.57,0.364,0.0826,114.26,8.21,28.921,,heat pulse begins
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,13,23.1,0.979,19.1,264.4,36.4,50,99.8,57.9,0.453,0,1027.84,264.69,82.4,1374.93,1022,276,80,1378,0.476,127.08,59.04,0.385,0.0906,130.62,9.74,28.644,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,14,23.6,0.973,19.6,284,55.7,66,100,71.1,0.61,0,1081.54,295.42,91.66,1468.62,1083,284,96,1463,0.754,215.22,74.48,0.348,0.0784,111.68,9.85,30.596,water +32%; fertiliser +22%,intervention: water +32%; fertiliser +22%
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,15,24.1,0.965,20.1,304.1,42.9,60,99.8,64.3,0.527,0,1050.88,315.83,96.97,1463.68,1085,330,88,1503,0.441,140.38,68,0.37,0.0882,133.94,11.37,30.493,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,16,25.2,0.942,21.2,325.3,61.7,54,100,68,0.572,0,1058.93,337.34,101.52,1497.79,1052,331,98,1481,0.511,173.67,69.5,0.36,0.0847,127.74,11.82,31.204,water +32%,intervention: water +32%
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,17,26,0.916,22,347.3,48.3,48,100,61.1,0.49,0,1002.03,347.29,101.37,1450.69,892,346,100,1338,0.297,107.61,59.13,0.38,0.0921,141.93,12.79,30.223,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,18,22.6,0.984,18.6,365.9,36.1,42.1,99.8,54.5,0.415,0,987.04,349.84,98.51,1435.39,832,331,92,1255,0.377,140.4,51.64,0.396,0.0959,142.6,13.1,29.904,,heat pulse ends
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,19,23,0.98,19,384.9,55.5,58,100,67.7,0.568,0,1048.38,367.68,102.06,1518.12,1041,352,106,1499,0.583,218.2,67.35,0.36,0.084,123.45,12.02,31.628,water +32%; fertiliser +22%,intervention: water +32%; fertiliser +22%
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,20,24.3,0.961,20.3,405.2,42.7,52.1,99.8,60.9,0.487,0,966.02,375.89,102.41,1444.32,956,367,105,1428,0.214,84.25,60.96,0.381,0.0933,145.17,12.88,30.09,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,21,24.8,0.951,20.8,426,61.4,45.8,100,64.5,0.53,0,1063.13,385.95,102.65,1551.72,1112,388,116,1616,0.618,248.13,60.38,0.368,0.0869,128.07,12.67,32.328,water +32%,intervention: water +32%
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,22,25.1,0.944,21.1,447.1,48.1,61.7,100,66.8,0.557,0,1014.69,399.79,105.47,1519.95,1047,368,109,1524,0.299,123.01,68.66,0.366,0.0895,142.14,12.64,31.666,fertiliser +22%,intervention: fertiliser +22%
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,23,26.8,0.876,22.8,469.9,34.5,55.7,99.8,59.7,0.473,0,961.51,399.92,101.9,1463.34,895,391,97,1383,0.241,102.72,52.73,0.384,0.0941,145.97,13.37,30.486,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,24,26.6,0.888,22.6,492.5,52.7,49.6,100,63.2,0.514,0,1002.9,403.71,100.08,1506.69,998,408,92,1498,0.442,188.18,54.66,0.372,0.0887,132.15,12.68,31.389,water +32%,intervention: water +32%
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,25,27.1,0.856,23.1,515.6,39,43.7,99.8,56.2,0.433,0,947.59,398.77,95.54,1441.9,972,394,91,1457,0.225,96.32,47.05,0.393,0.0966,148.24,12.86,30.04,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,26,26.4,0.898,22.4,538,57.4,59.6,100,69,0.584,0,983.87,409.73,97.39,1490.99,967,402,94,1463,0.431,182.1,61.08,0.356,0.0828,121.44,11.58,31.062,water +32%; fertiliser +22%,intervention: water +32%; fertiliser +22%
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,27,25.4,0.936,21.4,559.4,44,53.5,99.8,61.9,0.499,0,1005.7,413.38,97.48,1516.56,926,382,94,1402,0.405,175.89,57.34,0.377,0.091,138.1,12.21,31.595,,
aphidsim_tutorial,7,Warming_07_warming_4194,Warming_07,warming,Warming pulse,4194,2.1.0,28,24.1,0.965,20.1,579.5,63.1,47.4,100,65.7,0.544,0,982.57,422.68,100.18,1505.43,1037,395,105,1537,0.316,138.47,64.83,0.368,0.0891,137.56,12.05,31.363,water +32%,intervention: water +32%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,0,23.2,0.978,0,0,78,82,95,83.9,0.776,0,18.9,16.1,0,35,19,14,0,33,0,0,0,0,0,0,0,1,,setup observation
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,1,25.2,0.942,21.2,21.2,69.6,79.8,95.9,80.5,0.73,0,81.43,16.98,0.16,98.56,82,20,1,103,4.032,64.92,1.58,0.099,0.0398,1.36,0,2.816,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,2,25.8,0.923,21.8,43,60.7,77.4,96.8,76.8,0.681,0,150.32,21.89,0.87,173.08,159,21,0,180,4.641,78.98,6.28,0.116,0.0433,4.45,0.01,4.945,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,3,26,0.916,22,65,51.6,74.9,97.7,72.9,0.632,0,200.05,30.23,2.23,232.5,207,32,3,242,3.08,68.09,10.7,0.137,0.0473,8.61,0.07,6.643,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,4,26.4,0.898,22.4,87.4,42,72.1,97.5,68.5,0.578,0,277.42,39.77,3.97,321.15,287,39,5,331,3.293,101.38,12.91,0.158,0.0513,12.55,0.18,9.176,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,5,25.6,0.93,21.6,109,64.2,68.9,98.4,74.7,0.656,0,387.47,55.66,6.72,449.85,381,57,7,445,3.555,144.9,20.77,0.158,0.047,15.88,0.32,12.853,water +32%,intervention: water +32%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,6,25.4,0.936,21.4,130.4,53.9,65.3,99.3,70,0.597,0,539.95,74.55,11.06,625.55,550,79,11,640,3.513,201.42,26.75,0.199,0.0531,25.11,0.6,17.873,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,7,25.4,0.936,21.4,151.8,43.1,61.3,99,64.7,0.532,0,645.25,95.66,17.84,758.74,628,93,18,739,2.256,174.43,33.62,0.256,0.0609,40.12,1.12,21.678,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,8,23.7,0.971,19.7,171.5,64.1,56.6,99.9,69.9,0.595,0,841.68,124.15,27.44,993.28,869,113,26,1008,2.837,283.98,45.99,0.274,0.0596,47.58,1.87,28.379,water +32%,intervention: water +32%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,9,23.3,0.977,19.3,190.8,52.7,51.5,100,64.1,0.524,0,944.25,152.22,40.04,1136.51,998,146,41,1185,1.687,220.95,53.55,0.333,0.0713,74.51,3.2,32.472,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,10,22.4,0.986,18.4,209.2,41.4,46.3,99.8,58,0.454,0,976.78,175.16,51.17,1203.11,957,172,50,1179,1.038,168.37,53.05,0.367,0.0812,96.83,4.94,34.375,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,11,22.2,0.988,18.2,227.4,61.7,62.6,100,71.7,0.617,0,1067.3,212.65,65.74,1345.7,1079,211,67,1357,1.27,238.77,72.69,0.336,0.0716,90.19,6,38.448,water +32%; fertiliser +22%,intervention: water +32%; fertiliser +22%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,12,24.1,0.965,20.1,247.5,49.2,56.9,100,65.1,0.537,0,1054.18,241.02,76.77,1371.98,1041,237,74,1352,0.657,150.42,68.28,0.363,0.0826,116.08,8.06,39.199,,heat pulse begins
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,13,24.3,0.961,20.3,267.8,36.6,51.1,99.8,58.5,0.459,0,1055.08,258.63,82.2,1395.91,1133,271,86,1490,0.619,160.99,58.44,0.382,0.0893,127.35,9.71,39.883,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,14,25.4,0.936,21.4,289.2,55.4,67.2,100,71.5,0.615,0,1073.45,289.58,91.36,1454.39,1024,290,94,1408,0.653,182.39,74.25,0.347,0.0788,114.09,9.82,41.554,water +32%; fertiliser +22%,intervention: water +32%; fertiliser +22%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,15,24.6,0.956,20.6,309.8,42.5,61.2,99.8,64.7,0.531,0,1056.29,310.41,96.53,1463.23,1053,315,83,1451,0.485,151.43,67.41,0.369,0.0873,131.29,11.3,41.807,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,16,25.4,0.936,21.4,331.2,61,55,100,68.2,0.574,0,1115.36,332.71,101.3,1549.36,1052,326,97,1475,0.673,225.21,69.89,0.359,0.0844,127.32,11.75,44.268,water +32%,intervention: water +32%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,17,25.8,0.923,21.8,353,47.5,48.9,100,61.2,0.491,0,1049.35,344.68,102.44,1496.47,1020,327,107,1454,0.308,110.4,62.88,0.381,0.0942,150.51,12.78,42.756,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,18,20.6,0.998,16.6,369.6,67.8,42.9,100,65.4,0.54,0,1015.28,361.89,105.7,1482.87,1032,369,102,1503,0.366,135.66,69.05,0.369,0.0888,136.57,12.69,42.368,water +32%,heat pulse ends; intervention: water +32%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,19,22.8,0.982,18.8,388.4,55.2,58.7,100,67.9,0.57,0,1053.76,379.7,108.41,1541.87,994,373,116,1483,0.521,202.13,69.64,0.361,0.0857,130.21,12.92,44.053,fertiliser +22%,intervention: fertiliser +22%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,20,23.2,0.978,19.2,407.6,42.6,52.6,99.8,61.1,0.489,0,1004.14,387.59,107.83,1499.55,926,382,111,1419,0.295,120.08,62.48,0.381,0.0942,148.7,13.69,42.844,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,21,25.2,0.942,21.2,428.8,61.3,46.5,100,64.8,0.533,0,996.98,397.06,107.37,1501.4,988,390,96,1474,0.366,151.62,62.16,0.37,0.0891,136.4,13.37,42.897,water +32%,intervention: water +32%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,22,25.4,0.936,21.4,450.2,48,62.4,100,67.1,0.56,0,976.29,408.26,107.75,1492.3,985,394,102,1481,0.324,137.39,64.31,0.363,0.0871,133.33,13.17,42.637,fertiliser +22%,intervention: fertiliser +22%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,23,26.2,0.907,22.2,472.4,34.5,56.4,99.8,60,0.477,0,967.09,408.43,103.87,1479.38,990,413,106,1509,0.325,141.5,52.95,0.382,0.0927,140.8,13.62,42.268,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,24,26.3,0.903,22.3,494.7,52.9,50.4,100,63.6,0.519,0,964.98,412.41,102.14,1479.53,944,389,103,1436,0.339,147.22,56.22,0.372,0.0892,134.15,12.92,42.272,water +32%,intervention: water +32%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,25,25.9,0.919,21.9,516.6,39.4,44.3,99.8,56.6,0.438,0,993.89,408.66,98.07,1500.62,979,397,98,1474,0.404,177.13,49.17,0.391,0.095,142.96,13.09,42.875,,
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,26,25.7,0.927,21.7,538.3,57.9,60.1,100,69.4,0.588,0,1008.94,421.52,101.11,1531.57,1043,430,106,1579,0.399,172.65,66.41,0.357,0.085,129.8,11.9,43.759,water +32%; fertiliser +22%,intervention: water +32%; fertiliser +22%
aphidsim_tutorial,8,Warming_08_warming_4277,Warming_08,warming,Warming pulse,4277,2.1.0,27,25.2,0.942,21.2,559.5,44.7,54.1,99.8,62.4,0.505,0,945.68,425.06,101.05,1471.79,940,425,100,1465,0.217,97,59.5,0.377,0.0925,144.1,12.68,42.051,,
